,classified_id,classified_type,classified_subtype,classified_price,classified_transactionType,classified_zip,classified_visualisationOption,classified_kitchen_type,classified_building_constructionYear,classified_building_condition,classified_energy_heatingType,classified_certificates_primaryEnergyConsumptionLevel,classified_bedroom_count,classified_land_surface,classified_atticExists,classified_basementExists,classified_outdoor_garden_surface,classified_outdoor_terrace_exists,classified_specificities_SME_office_exists,classified_wellnessEquipment_hasSwimmingPool,classified_parking_parkingSpaceCount_indoor,classified_parking_parkingSpaceCount_outdoor,classified_condition_isNewlyBuilt,new_price,classified_region,bedroom_count
14531,10041325,house,house,215000,forsale,6750,xl,semiequipped,1850.0,torenovate,,559.0,7.0,850.0,,,,,,,1.0,6.0,,0,Luxembourg,6 to 8
14532,9982108,house,house,220000,forsale,4520,xl,semiequipped,,good,gas,305.0,3.0,295.0,,True,,True,,,,,,0,Liege,3
14533,9954615,house,bungalow,239000,forsale,4400,xl,semiequipped,1958.0,good,gas,313.0,3.0,633.0,,,250.0,True,True,,1.0,,,0,Liege,3
14534,9992115,house,house,245000,forsale,8560,xl,semiequipped,1957.0,good,fueloil,443.0,4.0,219.0,,True,80.0,True,,,,1.0,,0,West Vlaanderen,4
14535,10016425,house,house,249000,forsale,4520,xl,installed,,torenovate,fueloil,209.0,3.0,1337.0,,True,,True,,,1.0,3.0,,0,Liege,3
14536,10120838,house,house,249500,forsale,8790,xl,installed,1972.0,good,gas,250.0,3.0,357.0,,,,True,,,1.0,,,0,West Vlaanderen,3
14537,10120837,house,house,249500,forsale,8790,xl,installed,1972.0,good,gas,250.0,3.0,357.0,,,,True,,,1.0,,,0,West Vlaanderen,3
14538,9989706,house,house,260000,forsale,8560,xl,semiequipped,1957.0,good,fueloil,443.0,4.0,219.0,,True,80.0,True,,,2.0,1.0,,0,West Vlaanderen,4
14539,10094490,house,house,280000,forsale,6640,xl,installed,1900.0,torenovate,fueloil,249.0,2.0,16786.0,,,,True,,,,1.0,,0,Luxembourg,2
14540,10091001,house,house,293500,forsale,8790,xl,installed,1948.0,good,,379.0,3.0,497.0,,,,,,,,,,0,West Vlaanderen,3
14541,10081792,house,house,295000,forsale,4570,xl,installed,,good,fueloil,550.0,3.0,1589.0,,True,1489.0,True,,,2.0,,,0,Liege,3
14542,10006216,house,villa,298000,forsale,1470,xl,semiequipped,1978.0,torenovate,gas,207.0,3.0,686.0,,True,,True,,,1.0,1.0,,0,Brabant Wallonia,3
14543,9906636,house,apartmentblock,300000,forsale,1070,xl,semiequipped,1920.0,torenovate,gas,,0.0,60.0,,True,,,,,,,,0,Brussels,6 to 8
14544,10107693,house,house,310000,forsale,4540,xl,installed,1850.0,good,fueloil,279.0,4.0,1950.0,,True,,True,,,1.0,,,0,Liege,4
14545,9934453,house,house,315000,forsale,6750,xl,semiequipped,1850.0,torenovate,,559.0,7.0,2392.0,,,,,,,2.0,6.0,,0,Luxembourg,6 to 8
14554,10042032,house,house,349000,forsale,4500,xl,installed,2014.0,good,,17.0,5.0,3313.0,,True,3200.0,True,,,2.0,,,0,Liege,5
14555,10120358,house,house,349990,forsale,2660,xl,semiequipped,1939.0,justrenovated,,311.0,3.0,370.0,,,254.0,True,,,,,,0,Antwerp,3
14556,10080124,house,house,379000,forsale,2627,xl,semiequipped,1979.0,justrenovated,gas,248.0,4.0,200.0,,,52.0,,,,1.0,,,0,Antwerp,4
14557,10120369,house,house,379000,forsale,2660,xl,semiequipped,1969.0,justrenovated,,394.0,3.0,248.0,,,176.0,,,,2.0,1.0,,0,Antwerp,3
14558,10004697,house,house,385000,forsale,9660,xl,installed,2022.0,good,gas,,5.0,375.0,,,,True,,,,,,0,Oost Vlaanderen,5
14559,10071168,house,house,386000,forsale,2630,xl,installed,1973.0,torenovate,fueloil,426.0,3.0,324.0,,,130.0,True,,,1.0,,,0,Antwerp,3
14560,10001996,house,house,389000,forsale,4530,xl,installed,1990.0,good,,339.0,4.0,2937.0,,True,2819.0,True,True,,1.0,,,0,Liege,4
14561,10097074,house,house,389000,forsale,6730,xl,notinstalled,,good,fueloil,271.0,4.0,870.0,True,True,450.0,True,True,,3.0,4.0,,0,Luxembourg,4
14562,10092949,house,house,395000,forsale,9320,xl,semiequipped,1965.0,good,gas,470.0,3.0,400.0,,,,,,,3.0,4.0,,0,Oost Vlaanderen,3
14563,10120361,house,house,399000,forsale,2660,xl,installed,1982.0,justrenovated,,292.0,3.0,230.0,,,115.0,,,,1.0,2.0,,0,Antwerp,3
14564,10093426,house,house,399000,forsale,2660,xl,installed,1974.0,good,,356.0,3.0,390.0,,,200.0,,,,1.0,,,0,Antwerp,3
14565,9318809,house,house,425000,forsale,1400,xl,hyperequipped,1985.0,justrenovated,electric,324.0,3.0,735.0,,True,500.0,True,,,1.0,,,0,Brabant Wallonia,3
14566,10029029,house,house,435000,forsale,4900,xl,installed,2005.0,good,gas,,3.0,850.0,,True,500.0,True,,,1.0,2.0,,0,Liege,3
14567,10120365,house,apartmentblock,449950,forsale,2610,xl,installed,1967.0,good,,186.0,2.0,154.0,,,,True,,,,,,0,Antwerp,2
14568,10114017,house,villa,495000,forsale,9200,xl,installed,1986.0,good,electric,529.0,4.0,783.0,,,,True,,,2.0,4.0,,0,Oost Vlaanderen,4
14569,9782995,house,house,565000,forsale,1630,xl,installed,2000.0,justrenovated,gas,300.0,3.0,500.0,,,,True,,,1.0,3.0,,0,Vlaams Brabant,3
14570,10091391,house,house,590000,forsale,3052,xl,semiequipped,1979.0,good,fueloil,385.0,3.0,1474.0,,,,,,,2.0,,,0,Vlaams Brabant,3
14571,10111611,house,house,598500,forsale,2240,xl,semiequipped,2012.0,good,,198.0,4.0,325.0,,True,,True,True,,,,,0,Antwerp,4
14572,9916374,house,house,649000,forsale,9600,xl,installed,1874.0,torenovate,fueloil,571.0,5.0,6000.0,,True,,True,,,2.0,,,0,Oost Vlaanderen,5
14573,10099801,house,house,650000,forsale,1430,xl,installed,1850.0,good,,466.0,3.0,8643.0,,True,400.0,True,,,,15.0,,0,Brabant Wallonia,3
14574,9992270,house,exceptionalproperty,679000,forsale,2400,xl,installed,1978.0,good,,597.0,4.0,4480.0,,True,2382.0,,,,,,,0,Antwerp,4
14575,9992269,house,house,679000,forsale,2400,xl,installed,1978.0,good,,597.0,4.0,4480.0,,True,2382.0,,,,,,,0,Antwerp,4
14576,9992249,house,villa,679000,forsale,2400,xl,installed,1978.0,good,,597.0,4.0,4480.0,,True,2382.0,,,,,,,0,Antwerp,4
14577,9963897,house,apartmentblock,699000,forsale,1050,xl,semiequipped,1920.0,torenovate,gas,395.0,8.0,72.0,,True,,True,,,,,,0,Brussels,Not_Specified
14578,10114406,house,exceptionalproperty,759000,forsale,8490,xl,installed,,justrenovated,fueloil,310.0,5.0,919.0,,,759.0,,,,,4.0,,0,West Vlaanderen,5
14579,10004557,house,house,995000,forsale,1820,xl,installed,1977.0,good,gas,307.0,5.0,1879.0,True,True,,,,,,10.0,,0,Vlaams Brabant,5
14580,9452032,house,apartmentblock,1295000,forsale,1000,xl,semiequipped,1899.0,torenovate,gas,,6.0,249.0,True,,110.0,True,,,,,,0,Brussels,6 to 8
14581,9907082,house,mansion,1749000,forsale,8000,xl,installed,,justrenovated,gas,321.0,5.0,200.0,,,,True,,,2.0,4.0,,0,West Vlaanderen,5
14582,10070389,house,villa,3150000,forsale,2610,xl,installed,1959.0,torenovate,gas,459.0,5.0,1508.0,,True,750.0,True,,,,,,0,Antwerp,5
14583,10157763,house,house,525000,forsale,6750,xl,hyperequipped,1900.0,good,pellet,250.0,7.0,1116.0,True,True,850.0,True,True,True,1.0,1.0,,0,Luxembourg,6 to 8
14592,10135559,house,house,219000,forsale,5300,xl,installed,,good,gas,209.0,2.0,586.0,,,,True,,,,,,0,Namur,2
14593,10135266,house,house,295000,forsale,3200,xl,semiequipped,1955.0,torenovate,fueloil,575.0,3.0,485.0,,True,,,,,1.0,,,0,Vlaams Brabant,3
14594,10134441,house,house,345000,forsale,4300,xl,semiequipped,1850.0,good,fueloil,491.0,4.0,1238.0,,True,,,,,1.0,,,0,Liege,4
14595,10134769,house,house,399000,forsale,2223,xl,semiequipped,1981.0,good,fueloil,543.0,4.0,1315.0,,True,,True,True,,4.0,5.0,,0,Antwerp,4
14596,10135477,house,countrycottage,525000,forsale,1315,xl,hyperequipped,1753.0,justrenovated,fueloil,444.0,4.0,1340.0,,True,,True,,,2.0,6.0,,0,Brabant Wallonia,4
14597,10135475,house,countrycottage,525000,forsale,1360,xl,hyperequipped,1753.0,justrenovated,fueloil,444.0,4.0,1340.0,,True,,True,,,2.0,6.0,,0,Brabant Wallonia,4
14598,10135476,house,countrycottage,525000,forsale,1367,xl,hyperequipped,1753.0,justrenovated,fueloil,444.0,4.0,1340.0,,True,,True,,,2.0,6.0,,0,Brabant Wallonia,4
14599,10135474,house,countrycottage,525000,forsale,5310,xl,hyperequipped,1753.0,justrenovated,fueloil,444.0,4.0,1340.0,,True,,True,,,2.0,6.0,,0,Namur,4
14600,10133952,house,house,575000,forsale,1030,xl,installed,1907.0,torenovate,gas,463.0,5.0,110.0,True,True,35.0,True,True,,,,,0,Brussels,5
14601,10134292,house,villa,585000,forsale,8500,xl,semiequipped,1967.0,torenovate,fueloil,453.0,5.0,2030.0,,True,1400.0,True,True,,2.0,,,0,West Vlaanderen,5
14602,10135599,house,house,725000,forsale,3080,xl,hyperequipped,1994.0,justrenovated,,323.0,4.0,441.0,,,1.0,True,True,,1.0,2.0,,0,Vlaams Brabant,4
14603,10135212,house,villa,949000,forsale,1410,xl,hyperequipped,1958.0,justrenovated,gas,300.0,4.0,1634.0,True,True,,True,,,1.0,6.0,,0,Brabant Wallonia,4
14604,10134121,house,house,1190000,forsale,1180,xl,installed,1925.0,good,gas,209.0,6.0,155.0,True,,50.0,True,True,,,,,0,Brussels,6 to 8
14605,10139367,house,house,210000,forsale,1650,xl,notinstalled,1950.0,torenovate,electric,,1.0,244.0,,,,,,,1.0,,,0,Vlaams Brabant,1
14606,10126116,house,villa,327000,forsale,9500,xl,hyperequipped,2023.0,justrenovated,gas,,3.0,343.0,,,,True,,,1.0,1.0,1.0,0,Oost Vlaanderen,3
14607,9872568,house,villa,357000,forsale,4250,xl,installed,2022.0,good,,65.0,4.0,685.0,True,,500.0,,True,,1.0,2.0,1.0,0,Liege,4
14608,10138560,house,house,510000,forsale,3070,xl,installed,1935.0,justrenovated,gas,280.0,3.0,0.0,,,300.0,True,,,,,,0,Vlaams Brabant,3
14609,10101637,house,apartmentblock,569000,forsale,1300,xl,hyperequipped,2022.0,justrenovated,gas,93.0,2.0,0.0,,True,,True,,,,12.0,1.0,0,Brabant Wallonia,2
14610,10126203,house,house,755000,forsale,1410,xl,hyperequipped,2022.0,justrenovated,,93.0,4.0,511.0,True,,511.0,True,,,1.0,1.0,1.0,0,Brabant Wallonia,4
14611,10060296,house,exceptionalproperty,798900,forsale,3078,xl,hyperequipped,2022.0,justrenovated,,11.0,4.0,439.0,True,True,330.0,True,True,,3.0,2.0,1.0,0,Vlaams Brabant,4
14612,10138916,house,villa,1195000,forsale,1420,xl,semiequipped,1950.0,torenovate,fueloil,566.0,5.0,25882.0,True,,,,,True,3.0,10.0,,0,Brabant Wallonia,5
14613,10138888,house,villa,1195000,forsale,1440,xl,semiequipped,1950.0,torenovate,fueloil,566.0,5.0,25882.0,True,,,,,True,3.0,10.0,,0,Brabant Wallonia,5
14614,10138900,house,villa,1195000,forsale,1460,xl,semiequipped,1950.0,torenovate,fueloil,566.0,5.0,25882.0,True,,,,,,3.0,10.0,,0,Brabant Wallonia,5
14615,10005378,house,exceptionalproperty,1599000,forsale,1970,xl,hyperequipped,2021.0,justrenovated,,,5.0,1005.0,,,800.0,True,True,,2.0,,1.0,0,Vlaams Brabant,5
14616,9979311,house,exceptionalproperty,1599000,forsale,1970,xl,hyperequipped,2021.0,justrenovated,,,5.0,1537.0,,,1000.0,True,True,,2.0,4.0,1.0,0,Vlaams Brabant,5
14617,10031182,house,house,179000,forsale,6980,xl,installed,,torenovate,fueloil,297.0,3.0,106.0,,,,,,,1.0,,,0,Luxembourg,3
14618,10143462,house,house,180000,forsale,7860,xl,semiequipped,,torenovate,fueloil,589.0,4.0,2541.0,,,,,,,1.0,,,0,Hainaut,4
14619,10143956,house,house,239000,forsale,2620,xl,installed,,good,gas,396.0,2.0,155.0,,True,70.0,,,,,,,0,Antwerp,2
14620,10143009,house,house,268000,forsale,9850,xl,installed,1850.0,good,gas,209.0,3.0,120.0,,True,,True,,,,,,0,Oost Vlaanderen,3
14621,10144522,house,villa,270000,forsale,5140,xl,semiequipped,,torenovate,fueloil,671.0,3.0,1014.0,,True,,,,,1.0,,,0,Namur,3
14630,10144753,house,house,379000,forsale,8480,xl,installed,1972.0,good,fueloil,231.0,5.0,574.0,,True,,,True,,,,,0,West Vlaanderen,5
14631,10143294,house,house,425000,forsale,1340,xl,semiequipped,1920.0,good,gas,312.0,2.0,1090.0,True,True,990.0,True,True,,1.0,2.0,,0,Brabant Wallonia,2
14632,10143658,house,house,430000,forsale,1070,xl,hyperequipped,1985.0,good,electric,543.0,3.0,400.0,,True,450.0,True,,,2.0,2.0,,0,Brussels,3
14633,10144497,house,house,449000,forsale,2830,xl,installed,,good,gas,275.0,3.0,450.0,,,,True,,,1.0,2.0,,0,Antwerp,3
14634,10144436,house,villa,535000,forsale,8710,xl,installed,2022.0,justrenovated,,,3.0,510.0,,,,,,,1.0,,,0,West Vlaanderen,3
14635,10144118,house,house,650000,forsale,1150,xl,notinstalled,1961.0,torenovate,,,3.0,130.0,True,,60.0,True,True,,1.0,1.0,,0,Brussels,3
14636,10142975,house,apartmentblock,745000,forsale,1000,xl,installed,1920.0,good,gas,426.0,5.0,0.0,,,,True,,,,,,0,Brussels,5
14637,10142885,house,mixedusebuilding,745000,forsale,1050,xl,hyperequipped,1910.0,good,gas,348.0,3.0,0.0,,True,,,,,,,,0,Brussels,3
14638,10142995,house,house,1095000,forsale,8300,xl,hyperequipped,1974.0,justrenovated,gas,118.0,3.0,237.0,,,237.0,True,,,1.0,2.0,,0,West Vlaanderen,3
14639,10143175,house,house,4950000,forsale,1190,xl,hyperequipped,1968.0,justrenovated,gas,260.0,6.0,5000.0,,True,3500.0,True,True,True,4.0,10.0,,0,Brussels,6 to 8
14640,10150739,house,house,425000,forsale,3040,xl,semiequipped,1952.0,good,gas,382.0,3.0,736.0,True,True,400.0,True,,,,3.0,,0,Vlaams Brabant,3
14641,10149071,house,villa,1060000,forsale,1421,xl,hyperequipped,1975.0,good,gas,367.0,5.0,2506.0,True,True,2506.0,True,,True,2.0,4.0,,0,Brabant Wallonia,5
14642,10155504,house,house,215000,forsale,9340,xl,semiequipped,1919.0,torenovate,gas,478.0,3.0,160.0,True,True,,True,,,,,,0,Oost Vlaanderen,3
14643,9722375,house,house,309000,forsale,7712,xl,installed,2010.0,justrenovated,gas,173.0,3.0,374.0,,,184.0,,,,1.0,2.0,,0,Hainaut,3
14644,10156819,house,house,375000,forsale,1840,xl,installed,,good,gas,251.0,3.0,190.0,,True,,,,,1.0,,,0,Vlaams Brabant,3
14645,10155441,house,house,660000,forsale,2930,xl,installed,1998.0,justrenovated,gas,190.0,3.0,660.0,,,,,,,1.0,2.0,,0,Antwerp,3
14646,10155870,house,mansion,795000,forsale,9750,xl,semiequipped,1931.0,justrenovated,gas,,5.0,1496.0,,True,,,,,,,,0,Oost Vlaanderen,5
14647,10130900,house,house,395000,forsale,1750,xl,installed,1965.0,torenovate,fueloil,439.0,5.0,440.0,,True,,,True,,,,,0,Vlaams Brabant,5
14648,10130252,house,house,440000,forsale,1500,xl,installed,1967.0,torenovate,gas,407.0,3.0,227.0,,True,,,,,1.0,,,0,Vlaams Brabant,3
14649,10130963,house,apartmentblock,745000,forsale,3000,xl,semiequipped,,good,gas,310.0,3.0,60.0,,,,True,,,,,,0,Vlaams Brabant,3
14650,10130962,house,house,745000,forsale,3000,xl,semiequipped,,good,gas,310.0,3.0,60.0,,,,True,,,,,,0,Vlaams Brabant,3
14651,10130959,house,otherproperty,980000,forsale,8500,xl,hyperequipped,1965.0,good,,,9.0,1340.0,,True,,True,True,,2.0,4.0,,0,West Vlaanderen,More than 8
14652,10130956,house,mixedusebuilding,980000,forsale,8500,xl,hyperequipped,1965.0,good,,,9.0,1340.0,,True,,True,True,,2.0,4.0,,0,West Vlaanderen,More than 8
14653,10130953,house,villa,980000,forsale,8500,xl,hyperequipped,1965.0,good,,,9.0,1340.0,,True,,True,True,,2.0,4.0,,0,West Vlaanderen,More than 8
14654,10130893,house,villa,1200000,forsale,1950,xl,installed,1997.0,justrenovated,gas,319.0,4.0,1546.0,,True,1200.0,True,True,,1.0,1.0,,0,Vlaams Brabant,4
14655,10137659,house,house,695000,forsale,1970,xl,semiequipped,1949.0,good,gas,494.0,3.0,332.0,True,True,253.0,True,,,,2.0,,0,Vlaams Brabant,3
14656,10136782,house,apartmentblock,1399000,forsale,1000,xl,semiequipped,1850.0,good,gas,24554.0,5.0,105.0,,,,True,,,,,,0,Brussels,5
14657,10136769,house,exceptionalproperty,1399000,forsale,1000,xl,semiequipped,1850.0,good,gas,24554.0,5.0,105.0,,,,True,,,,,,0,Brussels,5
14658,10142459,house,house,349000,forsale,3140,xl,installed,,good,gas,180.0,3.0,173.0,,,,True,,,,2.0,,0,Vlaams Brabant,3
14659,10141102,house,house,419000,forsale,6900,xl,semiequipped,2010.0,justrenovated,electric,317.0,7.0,0.0,,,,True,,,,6.0,,0,Luxembourg,6 to 8
14668,10140919,house,house,420000,forsale,1410,xl,installed,1974.0,torenovate,gas,247.0,5.0,203.0,True,,150.0,True,,,1.0,1.0,,0,Brabant Wallonia,5
14669,10142062,house,villa,439000,forsale,3090,xl,installed,1961.0,good,fueloil,491.0,2.0,1190.0,True,True,,True,,,1.0,5.0,,0,Vlaams Brabant,2
14670,10140547,house,house,825000,forsale,1150,xl,installed,1945.0,justrenovated,gas,451.0,3.0,286.0,,True,133.0,,,,1.0,1.0,,0,Brussels,3
14671,9886921,house,villa,895000,forsale,1850,xl,hyperequipped,1958.0,justrenovated,gas,273.0,5.0,1700.0,,True,1000.0,True,,True,1.0,6.0,,0,Vlaams Brabant,5
14672,10145545,house,house,280000,forsale,6860,xl,installed,2012.0,torenovate,,77.0,2.0,1025.0,True,,788.0,True,True,,,2.0,,0,Luxembourg,2
14673,10145898,house,house,325000,forsale,2660,xl,installed,,justrenovated,,247.0,3.0,350.0,,,210.0,True,,,,,,0,Antwerp,3
14674,10148199,house,house,305000,forsale,9280,xl,installed,1948.0,justrenovated,gas,136.0,3.0,83.0,,,,True,,,,,,0,Oost Vlaanderen,3
14675,10148197,house,house,348000,forsale,9920,xl,installed,1937.0,good,gas,514.0,3.0,250.0,,,,True,,,,,,0,Oost Vlaanderen,3
14676,10148196,house,house,448000,forsale,9920,xl,installed,1937.0,good,gas,500.0,4.0,540.0,,,,True,,,1.0,,,0,Oost Vlaanderen,4
14677,10147286,house,exceptionalproperty,4950000,forsale,1190,xl,semiequipped,1968.0,justrenovated,gas,143.0,6.0,4895.0,,True,,True,True,True,4.0,10.0,,0,Brussels,6 to 8
14678,10153810,house,house,99000,forsale,8930,xl,installed,,good,gas,442.0,4.0,55.0,True,True,,True,,,,,,0,West Vlaanderen,4
14679,10151911,house,house,197000,forsale,6760,xl,semiequipped,1956.0,torenovate,fueloil,400.0,3.0,502.0,True,True,300.0,,True,,,1.0,,0,Luxembourg,3
14680,10151981,house,house,379000,forsale,1600,xl,semiequipped,1957.0,torenovate,fueloil,425.0,4.0,269.0,True,True,,True,,,1.0,,,0,Vlaams Brabant,4
14681,10154134,house,apartmentblock,990000,forsale,4000,xl,installed,,torenovate,gas,220.0,6.0,105.0,,,,,,,,,,0,Liege,6 to 8
14682,10151693,house,apartmentblock,1000000,forsale,1460,xl,installed,2004.0,good,gas,109.0,4.0,278.0,,,,True,,,,,,0,Brabant Wallonia,4
14683,10152242,house,house,1450000,forsale,1000,xl,semiequipped,1900.0,justrenovated,gas,192.0,4.0,100.0,,,,True,,,,,,0,Brussels,4
14684,9860487,house,villa,60000,forsale,4540,xl,semiequipped,1973.0,good,fueloil,492.0,2.0,1935.0,,True,,,,,2.0,3.0,,0,Liege,2
14685,10024918,house,house,70000,forsale,4870,xl,notinstalled,,torenovate,gas,411.0,1.0,60.0,True,True,,True,,,,,,0,Liege,1
14686,10037587,house,house,75000,forsale,4987,xl,notinstalled,2003.0,torenovate,,,1.0,2710.0,,,2500.0,,,,,,,0,Liege,1
14687,10125928,house,mixedusebuilding,99000,forsale,4870,xl,notinstalled,,torenovate,gas,456.0,3.0,315.0,,True,200.0,,True,,,,,0,Liege,3
14688,10007727,house,mixedusebuilding,115000,forsale,9500,xl,semiequipped,,torenovate,gas,356.0,2.0,40.0,,,,,,,,,,0,Oost Vlaanderen,2
14689,10007726,house,house,115000,forsale,9500,xl,semiequipped,,torenovate,gas,356.0,2.0,40.0,,,,,,,,,,0,Oost Vlaanderen,2
14690,9964982,house,house,135000,forsale,4630,xl,semiequipped,,torenovate,fueloil,1500.0,3.0,170.0,,,,True,,,1.0,2.0,,0,Liege,3
14691,10089365,house,house,139000,forsale,8560,xl,semiequipped,1947.0,torenovate,pellet,1365.0,1.0,271.0,,,110.0,True,,,,2.0,,0,West Vlaanderen,1
14692,10103788,house,house,150000,forsale,5377,xl,semiequipped,,torenovate,fueloil,811.0,3.0,607.0,True,,,True,True,,1.0,2.0,,0,Namur,3
14693,10106999,house,house,170000,forsale,4041,xl,semiequipped,,torenovate,fueloil,465.0,2.0,224.0,,True,150.0,True,,,1.0,1.0,,0,Liege,2
14694,10013579,house,house,175000,forsale,4400,xl,installed,,torenovate,gas,435.0,2.0,113.0,,True,25.0,,,,,,,0,Liege,2
14695,9689471,house,house,175000,forsale,6640,xl,semiequipped,1919.0,torenovate,fueloil,440.0,4.0,1164.0,,True,,,,,3.0,,,0,Luxembourg,4
14696,9900467,house,house,180000,forsale,4300,xl,semiequipped,1900.0,torenovate,fueloil,446.0,3.0,280.0,,True,,,,,,,,0,Liege,3
14697,10119706,house,townhouse,189000,forsale,4420,xl,notinstalled,1971.0,good,gas,,3.0,189.0,,,80.0,True,,,1.0,1.0,,0,Liege,3
14706,10019781,house,house,195000,forsale,4920,xl,notinstalled,1959.0,torenovate,,544.0,3.0,700.0,,True,,,,,1.0,,,0,Liege,3
14707,9869225,house,house,195000,forsale,6600,xl,semiequipped,1935.0,good,gas,335.0,3.0,520.0,,True,,,,,1.0,,,0,Luxembourg,3
14708,10007728,house,house,195000,forsale,7522,xl,semiequipped,,good,fueloil,373.0,4.0,342.0,True,,288.0,True,,,,1.0,,0,Hainaut,4
14709,10100023,house,house,199000,forsale,9600,xl,semiequipped,,good,gas,287.0,3.0,200.0,,True,,True,,,,,,0,Oost Vlaanderen,3
14710,9982418,house,house,215000,forsale,9910,xl,semiequipped,1953.0,torenovate,gas,480.0,3.0,790.0,,True,,,,,,,,0,Oost Vlaanderen,3
14711,10029576,house,house,219500,forsale,4500,xl,installed,1955.0,good,,1038.0,3.0,803.0,,,,True,,,2.0,1.0,,0,Liege,3
14712,10125715,house,house,225000,forsale,1850,xl,semiequipped,1933.0,torenovate,gas,629.0,3.0,258.0,,,,,,,,,,0,Vlaams Brabant,3
14713,10000910,house,mixedusebuilding,229000,forsale,4030,xl,installed,1910.0,good,gas,,2.0,110.0,,,20.0,,True,,,,,0,Liege,2
14714,9876103,house,house,229000,forsale,5580,xl,semiequipped,1963.0,good,fueloil,85211.0,4.0,750.0,,True,,,,,1.0,1.0,,0,Namur,4
14715,9729715,house,farmhouse,239000,forsale,4590,xl,semiequipped,1890.0,good,pellet,610.0,3.0,1350.0,,True,,True,,,,3.0,,0,Liege,3
14716,9951215,house,house,240000,forsale,6840,xl,semiequipped,1961.0,good,fueloil,393.0,4.0,650.0,,,,,,,,,,0,Luxembourg,4
14717,9986499,house,house,249000,forsale,2890,xl,semiequipped,1930.0,torenovate,gas,1055.0,3.0,242.0,,True,,True,,,1.0,,,0,Antwerp,3
14718,9927689,house,mixedusebuilding,262650,forsale,8540,xl,installed,2019.0,good,gas,,2.0,180.0,,,,True,,,,,,0,West Vlaanderen,2
14719,9927688,house,mixedusebuilding,262650,forsale,8540,xl,installed,2019.0,good,gas,,2.0,180.0,,,,True,,,,,,0,West Vlaanderen,2
14720,10118186,house,house,264500,forsale,9971,xl,semiequipped,1960.0,torenovate,electric,857.0,3.0,574.0,,,,,,,1.0,3.0,,0,Oost Vlaanderen,3
14721,10117623,house,house,265000,forsale,9255,xl,hyperequipped,1939.0,good,fueloil,421.0,3.0,0.0,,,81.0,,,,,,,0,Oost Vlaanderen,3
14722,9760220,house,house,269000,forsale,4252,xl,semiequipped,2020.0,justrenovated,gas,94.0,3.0,324.0,,,,True,,,,2.0,,0,Liege,3
14723,10095634,house,house,275000,forsale,8551,xl,installed,,good,gas,368.0,3.0,370.0,,True,,True,,,2.0,,,0,West Vlaanderen,3
14724,10086688,house,house,285000,forsale,2570,xl,installed,1931.0,torenovate,gas,365.0,3.0,197.0,,,,True,True,,,,,0,Antwerp,3
14725,9890800,house,house,289000,forsale,2880,xl,installed,1965.0,torenovate,fueloil,678.0,4.0,405.0,,,,True,,,1.0,1.0,,0,Antwerp,4
14726,10095297,house,house,289000,forsale,3391,xl,semiequipped,1957.0,good,gas,430.0,2.0,346.0,,,80.0,True,,,,,,0,Vlaams Brabant,2
14727,9865999,house,mixedusebuilding,290000,forsale,4100,xl,semiequipped,,torenovate,gas,477.0,4.0,475.0,,,,True,,,8.0,5.0,,0,Liege,4
14728,9865994,house,apartmentblock,290000,forsale,4100,xl,semiequipped,,torenovate,gas,477.0,4.0,475.0,,,,True,,,8.0,5.0,,0,Liege,4
14729,9884274,house,countrycottage,290000,forsale,4537,xl,semiequipped,1939.0,good,fueloil,859.0,3.0,2035.0,,True,,True,,,1.0,1.0,,0,Liege,3
14730,10120615,house,house,295000,forsale,1853,xl,semiequipped,1899.0,torenovate,gas,404.0,3.0,157.0,,True,,,,,,,,0,Vlaams Brabant,3
14731,10110332,house,house,295000,forsale,6792,xl,semiequipped,1900.0,torenovate,fueloil,551.0,3.0,379.0,,True,,True,,,,,,0,Luxembourg,3
14732,10011058,house,house,300000,forsale,6838,xl,semiequipped,1899.0,justrenovated,fueloil,229.0,3.0,994.0,,,,,True,,,,,0,Luxembourg,3
14733,10124703,house,house,310000,forsale,1850,xl,semiequipped,1918.0,good,gas,495.0,3.0,100.0,,,,,,,,,,0,Vlaams Brabant,3
14734,10118174,house,mixedusebuilding,310000,forsale,6700,xl,notinstalled,,torenovate,fueloil,535.0,4.0,400.0,,True,,,,,,,,0,Luxembourg,4
14735,10002091,house,house,315000,forsale,3272,xl,semiequipped,1949.0,torenovate,fueloil,529.0,4.0,905.0,,True,,,,,,,,0,Vlaams Brabant,4
14744,9954501,house,house,349000,forsale,4920,xl,installed,1980.0,good,fueloil,746.0,4.0,1004.0,,True,,True,,,3.0,,,0,Liege,4
14745,10091981,house,house,350000,forsale,1325,xl,semiequipped,1968.0,torenovate,fueloil,717.0,2.0,635.0,,True,560.0,True,,,1.0,2.0,,0,Brabant Wallonia,2
14746,10097893,house,house,359000,forsale,2170,xl,hyperequipped,,justrenovated,gas,197.0,3.0,87.0,,,,,,,,,,0,Antwerp,3
14747,9972972,house,house,360000,forsale,1340,xl,installed,2004.0,good,gas,278.0,3.0,166.0,True,,166.0,True,True,,1.0,2.0,,0,Brabant Wallonia,3
14748,9743139,house,house,364900,forsale,3130,xl,semiequipped,1949.0,good,gas,287.0,2.0,792.0,,True,,,True,,,,,0,Vlaams Brabant,2
