ID,Type,Sub type,Price,NetHabitableSurface(msq),BedroomCount,Province,locality,Region,PostCode,street,Floor,RegionCode,IsIsolated,HasSeaView,SchoolDistance,ShopDistance,TransportDistance,NetHabitableSurface,TotalRoomCount,HasAttic,HasBasement,HasDiningRoom,BuildingCondition,ConstructionYear,FacadeCount,HasLift,FloodZoneType,HeatingType,IsDoubleGlaze,HasBalcony,HasGarden,GardenArea,KitchekType,LivingRoomArea
10128494,HOUSE,HOUSE,299000,,4,East Flanders,Erpe-Mere,Flanders,9420,Impestraat,,FLANDERS,URBAN,,0.0,0.0,0.0,,,True,,,AS_NEW,,4,,NON_FLOOD_ZONE,FUELOIL,,,,,INSTALLED,
10128495,HOUSE,HOUSE,275000,268.0,5,East Flanders,Geraardsbergen,Flanders,9500,Wijngaardstraat,,FLANDERS,,,0.0,0.0,0.0,268,,True,True,True,TO_BE_DONE_UP,,2,,NON_FLOOD_ZONE,FUELOIL,,,,,USA_INSTALLED,10
10128496,APARTMENT,APARTMENT,749000,163.0,2,Antwerp,Antwerp,Flanders,2000,Van Meterenkaai,4,FLANDERS,URBAN,,1000.0,100.0,0.0,163,,,True,,AS_NEW,1925,3,True,NON_FLOOD_ZONE,GAS,True,,,,HYPER_EQUIPPED,8
10128499,APARTMENT,APARTMENT,179000,70.0,1,Brussels,Anderlecht,Brussels,1070,Rue Grisar,,BRUSSELS,,,0.0,0.0,0.0,70,,,,,GOOD,,2,,,GAS,True,,,,INSTALLED,10
10128500,HOUSE,HOUSE,359000,165.0,4,East Flanders,Buggenhout,Flanders,9255,Hooilaart,,FLANDERS,URBAN,,0.0,0.0,0.0,165,,True,True,,GOOD,1960,3,,,FUELOIL,True,,,,SEMI_EQUIPPED,10
10128503,HOUSE,HOUSE,95000,64.0,1,Liège,Liege,Wallonie,4030,Rue Vinave,,WALLONIE,ISOLATED,,0.0,0.0,0.0,64,,,,,TO_RESTORE,,3,,,FUELOIL,True,,True,200,NOT_INSTALLED,16
10128504,HOUSE,APARTMENT_BLOCK,350000,218.0,5,Liège,Fléron Retinne,Wallonie,4621,Rue du Velodrome,,WALLONIE,ISOLATED,,0.0,0.0,0.0,218,,True,True,True,,,2,,NON_FLOOD_ZONE,GAS,True,,,,INSTALLED,
10128507,APARTMENT,APARTMENT,287500,62.0,1,Antwerp,Puurs-Sint-Amands,Flanders,2870,Arthur Borghijsstraat,1,FLANDERS,URBAN,,800.0,550.0,0.0,62,,,,,AS_NEW,2021,2,True,NON_FLOOD_ZONE,,True,,,,HYPER_EQUIPPED,4
10128509,HOUSE,HOUSE,350000,157.0,3,East Flanders,Beveren,Flanders,9120,Ter Gaeverlaan,,FLANDERS,URBAN,,0.0,0.0,0.0,157,,True,True,,TO_RENOVATE,1982,3,,NON_FLOOD_ZONE,ELECTRIC,True,,,,SEMI_EQUIPPED,15
10128510,HOUSE,HOUSE,179000,185.0,3,Hainaut,Lessines,Wallonie,7860,,,WALLONIE,,,,,,185,,True,True,True,TO_BE_DONE_UP,,2,,,GAS,,,,,,6
10128511,APARTMENT,APARTMENT,99000,47.0,1,Liège,Liège,Wallonie,4000,Rue Hullos,3,WALLONIE,URBAN,,0.0,0.0,0.0,47,,,True,,AS_NEW,,2,,NON_FLOOD_ZONE,GAS,True,,,,,9
10128523,APARTMENT,LOFT,625000,400.0,2,Flemish Brabant,Vilvoorde,Flanders,1800,Schapulierstraat,,FLANDERS,ISOLATED,,0.0,500.0,0.0,400,,,,,AS_NEW,,2,True,,GAS,,,,,USA_HYPER_EQUIPPED,
10128525,APARTMENT,APARTMENT,115000,,1,Liège,Liège,Wallonie,4000,,1,WALLONIE,,,,,,,,,,,,,2,,,,,,,,,
10128526,HOUSE,HOUSE,499000,,3,Liège,Esneux,Wallonie,4130,Rue de la Cloche,,WALLONIE,,,0.0,0.0,0.0,,,,True,,,,4,,,,,,,,,
10128527,APARTMENT,APARTMENT,119000,,1,Liège,Liège,Wallonie,4020,,8,WALLONIE,,,,,,,,,True,,,,2,True,,,True,,,,,
10128528,APARTMENT,APARTMENT,125000,,1,Liège,Liège,Wallonie,4020,,5,WALLONIE,,,,,,,,,True,,,,2,True,,,True,,,,,
10128529,APARTMENT,APARTMENT,169000,68.0,1,Limburg,Genk,Flanders,3600,Europalaan,,FLANDERS,URBAN,,2000.0,0.0,0.0,68,,,,,GOOD,1974,2,,NON_FLOOD_ZONE,FUELOIL,True,,,,,
10128537,HOUSE,HOUSE,199000,,3,Liège,Saint-Nicolas,Wallonie,4420,,,WALLONIE,,,,,,,,True,True,,GOOD,,2,,,GAS,True,,True,180,NOT_INSTALLED,
10128538,HOUSE,TOWN_HOUSE,339000,,3,Antwerp,Antwerpen Wilrijk,Flanders,2610,Sint-Jan Vianneystraat,,FLANDERS,URBAN,,0.0,0.0,0.0,,,True,True,,,1964,2,,,GAS,True,,True,100,SEMI_EQUIPPED,8
10128539,HOUSE,HOUSE,1325000,265.0,5,Brussels,Uccle,Brussels,1180,,,BRUSSELS,,,,,,265,6,,True,,GOOD,1928,3,,,GAS,,,,,USA_HYPER_EQUIPPED,
10128540,APARTMENT,APARTMENT,1980000,200.0,3,Brussels,Uccle,Brussels,1180,,,BRUSSELS,,,,,,200,4,,True,,AS_NEW,2022,3,True,,GAS,True,,,,HYPER_EQUIPPED,
10128541,HOUSE,HOUSE,139000,125.0,2,Hainaut,Manage,Wallonie,7170,,,WALLONIE,,,,,,125,,True,True,,TO_BE_DONE_UP,,2,,NON_FLOOD_ZONE,GAS,True,,True,70,,31
10128542,HOUSE,HOUSE,179000,185.0,2,Hainaut,Mons Flénu,Wallonie,7012,,,WALLONIE,,,,,,185,,True,True,True,GOOD,1954,2,,NON_FLOOD_ZONE,FUELOIL,,,True,230,NOT_INSTALLED,6
10128544,HOUSE,APARTMENT_BLOCK,2150000,516.0,4,Brussels,Bruxelles,Brussels,1000,,,BRUSSELS,,,,,,516,,,True,,GOOD,1890,3,,NON_FLOOD_ZONE,GAS,True,,,,USA_INSTALLED,
10128547,APARTMENT,APARTMENT,945000,275.0,3,Antwerp,Kapellen,Flanders,2950,,2,FLANDERS,,,,,,275,,,True,,GOOD,1997,2,True,,ELECTRIC,True,,,,USA_INSTALLED,
10128551,APARTMENT,APARTMENT,395059,118.0,2,Hainaut,Enghien,Wallonie,7850,,1,WALLONIE,,,,,,118,,,,,AS_NEW,2022,3,True,NON_FLOOD_ZONE,GAS,True,,,,USA_HYPER_EQUIPPED,
10128555,HOUSE,HOUSE,295000,127.0,2,Liège,Polleur,Wallonie,4910,Rue Xhavée,,WALLONIE,ISOLATED,,0.0,0.0,0.0,127,,True,,,AS_NEW,,3,,,,True,,True,192,,35
10128557,HOUSE,VILLA,785000,258.0,5,Flemish Brabant,Blanden,Flanders,3052,Naamsesteenweg,,FLANDERS,,,0.0,0.0,0.0,258,,,,,GOOD,2010,4,,NON_FLOOD_ZONE,GAS,True,,,,USA_HYPER_EQUIPPED,
10128559,HOUSE,MIXED_USE_BUILDING,95000,113.0,,,MONTMEDY,,55600,,,,,,,,,113,,,,,,,,,,,,,,,,
10128560,HOUSE,HOUSE,245000,,3,Hainaut,Anderlues,Wallonie,6150,,,WALLONIE,,,,,,,,,,,,2021,2,,,GAS,,,,,,
10128564,HOUSE,HOUSE,419000,170.0,3,Antwerp,Turnhout,Flanders,2300,Kapelweg,,FLANDERS,RESIDENTIAL,,0.0,0.0,0.0,170,,True,True,True,JUST_RENOVATED,1968,3,,NON_FLOOD_ZONE,FUELOIL,True,,True,250,HYPER_EQUIPPED,
10128566,HOUSE,HOUSE,372000,156.0,3,Flemish Brabant,Londerzeel,Flanders,1840,Beemden,,FLANDERS,,,0.0,0.0,0.0,156,,True,True,,GOOD,1967,3,,,FUELOIL,True,,,,USA_SEMI_EQUIPPED,14
10128570,HOUSE,VILLA,440000,350.0,4,Namur,Jemeppe-sur-Sambre,Wallonie,5190,Rue Alnoir,,WALLONIE,,,0.0,0.0,0.0,350,,True,,True,AS_NEW,,4,,,,True,,True,1,USA_HYPER_EQUIPPED,
10128571,APARTMENT,APARTMENT,175000,,2,East Flanders,Lebbeke,Flanders,9280,Brusselsesteenweg,3,FLANDERS,URBAN,,0.0,0.0,0.0,,,,,,GOOD,,2,True,,GAS,True,,,,INSTALLED,
10128572,APARTMENT,APARTMENT,295000,65.0,1,East Flanders,Gent,Flanders,9000,Krommewal,3,FLANDERS,URBAN,,0.0,0.0,0.0,65,,,True,,JUST_RENOVATED,,1,True,,,True,,,,,9
10128578,HOUSE,HOUSE,245000,,3,Liège,Aywaille,Wallonie,4920,Rue Longchamps,,WALLONIE,,,0.0,0.0,0.0,,,,,True,GOOD,1981,4,,,GAS,,,,,INSTALLED,
10128581,HOUSE,HOUSE,289000,300.0,3,West Flanders,Avelgem,Flanders,8580,Munkkouter,,FLANDERS,RESIDENTIAL,,0.0,0.0,0.0,300,,,,,AS_NEW,2016,2,,,GAS,True,,True,1,INSTALLED,
10128589,APARTMENT,APARTMENT,259000,100.0,3,Antwerp,Schoten,Flanders,2900,Antoon van Dijckstraat,1,FLANDERS,,,0.0,0.0,0.0,100,,,,,TO_BE_DONE_UP,1974,3,,NON_FLOOD_ZONE,GAS,True,,,,SEMI_EQUIPPED,8
10128590,APARTMENT,GROUND_FLOOR,269000,100.0,2,Antwerp,Schoten,Flanders,2900,Antoon van Dijckstraat,,FLANDERS,,,0.0,0.0,0.0,100,,,,,TO_BE_DONE_UP,1974,3,,NON_FLOOD_ZONE,GAS,True,,,,SEMI_EQUIPPED,
10128591,HOUSE,HOUSE,245000,,3,Hainaut,Tournai,Wallonie,7390,,,WALLONIE,,,,,,,,,True,,GOOD,,,,,FUELOIL,True,,,,,
10128592,APARTMENT,APARTMENT,160000,72.0,2,Brussels,ANDERLECHT,Brussels,1070,Avenue Frans Van Kalken,5,BRUSSELS,,,0.0,0.0,0.0,72,6,,True,,,1963,,True,,GAS,,,,,NOT_INSTALLED,6
10128594,HOUSE,HOUSE,,,3,Namur,Erpent,Wallonie,5101,Rue Simone Veil,,WALLONIE,RESIDENTIAL,,0.0,0.0,0.0,,,,,,,,3,,,GAS,,,,,,
10128596,HOUSE,HOUSE,465000,300.0,2,Antwerp,Herentals,Flanders,2200,Laagland,,FLANDERS,URBAN,,0.0,0.0,0.0,300,,True,True,,GOOD,,4,,NON_FLOOD_ZONE,FUELOIL,True,,True,833,INSTALLED,13
10128599,HOUSE,HOUSE,250000,118.0,3,Liège,MONTEGNÉE,Wallonie,4420,,,WALLONIE,,,,,,118,,,True,,TO_BE_DONE_UP,,2,,,FUELOIL,True,,True,,SEMI_EQUIPPED,
10128605,HOUSE,HOUSE,369000,171.0,4,West Flanders,Waregem,Flanders,8790,Roger Vansteenbruggestraat,,FLANDERS,,,0.0,0.0,0.0,171,,True,True,,AS_NEW,,3,,NON_FLOOD_ZONE,GAS,True,,True,,INSTALLED,9
10128607,HOUSE,HOUSE,995000,277.0,4,Brussels,Bruxelles  1,Brussels,1000,,,BRUSSELS,,,,,,277,,,,,AS_NEW,1897,2,,,GAS,True,,True,40,INSTALLED,9
10128609,HOUSE,HOUSE,165000,,3,Hainaut,Morlanwelz-Mariemont,Wallonie,7140,Rue Delbèque,,WALLONIE,,,0.0,0.0,0.0,,,,,,TO_BE_DONE_UP,,,,,,,,,,,
10128612,HOUSE,APARTMENT_BLOCK,680000,194.0,2,Antwerp,Hombeek,Flanders,2811,,,FLANDERS,,,,,,194,,,,,,2008,2,,NON_FLOOD_ZONE,GAS,True,,True,1300,USA_INSTALLED,
10128613,HOUSE,HOUSE,339000,104.0,2,Antwerp,Mechelen,Flanders,2800,,,FLANDERS,,,,,,104,,,,,JUST_RENOVATED,,,,NON_FLOOD_ZONE,GAS,True,,,,,15
10128617,HOUSE,MANSION,298000,167.0,3,Antwerp,Lier,Flanders,2500,Lispersteenweg,,FLANDERS,URBAN,,1200.0,400.0,300.0,167,,True,True,,GOOD,,2,,NON_FLOOD_ZONE,GAS,True,,True,110,INSTALLED,10
10128618,HOUSE,HOUSE,380000,150.0,4,Walloon Brabant,BRAINE-LE-CHÂTEAU,Wallonie,1440,,,WALLONIE,,,,,,150,,,True,True,JUST_RENOVATED,,4,,,FUELOIL,True,,True,250,INSTALLED,10
10128621,APARTMENT,APARTMENT,127000,,1,Luxembourg,Arlon,Wallonie,6700,Rue Du Parc,7,WALLONIE,URBAN,,0.0,0.0,0.0,,2,,,,GOOD,,,True,,ELECTRIC,,,,,SEMI_EQUIPPED,
10128622,APARTMENT,APARTMENT,189000,86.0,2,Antwerp,Borgerhout,Flanders,2140,Stenenbrug,5,FLANDERS,URBAN,,0.0,0.0,0.0,86,,,,,,,,True,NON_FLOOD_ZONE,GAS,,,,,SEMI_EQUIPPED,
10128623,HOUSE,HOUSE,,120.0,1,Liège,Esneux,Wallonie,4130,Avenue d'Esneux,,WALLONIE,,,0.0,0.0,0.0,120,,,,,TO_RENOVATE,,3,,,,,,True,80,INSTALLED,15
10128624,HOUSE,HOUSE,649000,277.0,4,Antwerp,Antwerp,Flanders,2018,Lange Herentalsestraat,,FLANDERS,,,0.0,0.0,0.0,277,,True,True,,TO_BE_DONE_UP,,,,NON_FLOOD_ZONE,,True,,,,SEMI_EQUIPPED,15
10128625,HOUSE,HOUSE,249000,135.0,2,Antwerp,Bornem,Flanders,2880,Leopoldstraat,,FLANDERS,,,0.0,0.0,0.0,135,,,True,,TO_BE_DONE_UP,1874,3,,NON_FLOOD_ZONE,GAS,True,,True,653,NOT_INSTALLED,17
10128627,HOUSE,HOUSE,280000,104.0,2,Flemish Brabant,Sint-Pieters-Leeuw,Flanders,1601,,,FLANDERS,,,,,,104,,,True,,TO_BE_DONE_UP,1918,2,,NON_FLOOD_ZONE,GAS,True,,True,84,,13
10128628,HOUSE,HOUSE,345000,174.0,3,Antwerp,Westerlo,Flanders,2260,Bistplein,,FLANDERS,,,0.0,0.0,0.0,174,,,,True,GOOD,1992,3,,NON_FLOOD_ZONE,GAS,True,,,,HYPER_EQUIPPED,
10128629,APARTMENT,APARTMENT,295000,86.0,2,Brussels,Ixelles,Brussels,1050,avenue Brugmann,3,BRUSSELS,RESIDENTIAL,,10.0,10.0,10.0,86,,,,,TO_RENOVATE,1929,2,,,GAS,,,,,NOT_INSTALLED,
10128630,HOUSE,HOUSE,95000,91.0,2,Antwerp,Niel,Flanders,2845,Vaartstraat,,FLANDERS,,,0.0,0.0,0.0,91,,True,,,TO_RENOVATE,,2,,NON_FLOOD_ZONE,,,,,,,
10128633,APARTMENT,APARTMENT,195000,67.0,1,Flemish Brabant,Vilvoorde,Flanders,1800,Aarschotsestraat,,FLANDERS,,,0.0,0.0,0.0,67,,,,True,TO_BE_DONE_UP,,,,NON_FLOOD_ZONE,GAS,,,,,NOT_INSTALLED,
10128634,APARTMENT,DUPLEX,299000,87.0,1,Antwerp,Nijlen,Flanders,2560,Nonnenstraat,1,FLANDERS,,,0.0,0.0,0.0,87,,,,,AS_NEW,,,,NON_FLOOD_ZONE,GAS,,,,,HYPER_EQUIPPED,
10128635,HOUSE,HOUSE,269000,190.0,4,East Flanders,St-Niklaas,Flanders,9100,Lamstraat,,FLANDERS,URBAN,,0.0,0.0,0.0,190,,,,,JUST_RENOVATED,,2,,,GAS,True,,,,NOT_INSTALLED,
10128636,HOUSE,HOUSE,675000,165.0,3,Flemish Brabant,Leuven,Flanders,3000,Mechelsestraat,,FLANDERS,URBAN,,500.0,250.0,100.0,165,,,True,True,JUST_RENOVATED,,2,,NON_FLOOD_ZONE,GAS,True,,True,,INSTALLED,
10128640,HOUSE,HOUSE,115000,129.0,2,Namur,MATAGNE-LA-PETITE,Wallonie,5680,,,WALLONIE,,,,,,129,,,True,,GOOD,,4,,,WOOD,True,,True,,SEMI_EQUIPPED,
10128643,HOUSE,HOUSE,155000,,3,Hainaut,Boussu,Wallonie,7300,Rue du Petit Bruxelles,,WALLONIE,,,0.0,0.0,0.0,,,,,,GOOD,,2,,NON_FLOOD_ZONE,GAS,True,,True,80,SEMI_EQUIPPED,12
10128648,APARTMENT,APARTMENT,299000,,2,Antwerp,Antwerpen,Flanders,2600,Fruithoflaan,4,FLANDERS,FITTED_OUT,,0.0,0.0,0.0,,,,,,,,2,True,,GAS,True,,,,,
10128650,HOUSE,HOUSE,895000,241.0,4,Brussels,Ixelles,Brussels,1050,,,BRUSSELS,,,,,,241,,,True,True,,,2,,,GAS,,,True,90,INSTALLED,
10128651,APARTMENT,APARTMENT,345000,90.0,2,Brussels,Ixelles,Brussels,1050,,1,BRUSSELS,,,,,,90,,,True,,,1988,2,,,ELECTRIC,True,,,,INSTALLED,
10128652,APARTMENT,APARTMENT,235000,,1,Brussels,Molenbeek-Saint-Jean,Brussels,1080,Boulevard Louis Mettewie - Louis Mettewielaan,3,BRUSSELS,RESIDENTIAL,,0.0,0.0,0.0,,,,,,GOOD,1969,,True,NON_FLOOD_ZONE,GAS,,,True,1,,
10128654,HOUSE,HOUSE,80000,140.0,2,Namur,Florennes,Wallonie,5620,Rue Saint-Jean,,WALLONIE,URBAN,,0.0,0.0,0.0,140,,,,True,TO_RENOVATE,,3,,,FUELOIL,,,True,65,INSTALLED,16
10128655,HOUSE,HOUSE,50000,,2,Luxembourg,Sélange,Wallonie,6781,Rue du Weyer,,WALLONIE,,,0.0,0.0,0.0,,,True,,,,,,,,FUELOIL,,,,,,
10128656,HOUSE,HOUSE,125000,,2,Luxembourg,Gérouville,Wallonie,6769,Place de l'Eglise,,WALLONIE,,,0.0,0.0,0.0,,,,,,TO_BE_DONE_UP,,2,,,FUELOIL,True,,,,,
10128657,HOUSE,MIXED_USE_BUILDING,399000,866.0,6,Hainaut,Charleroi,Wallonie,6000,,,WALLONIE,,,,,,866,,,True,,GOOD,,3,,,,,,,,INSTALLED,
10128658,HOUSE,HOUSE,399000,866.0,6,Hainaut,Montignies-sur-Sambre,Wallonie,6061,,,WALLONIE,,,,,,866,,,True,,GOOD,,3,,,,,,,,INSTALLED,
10128659,HOUSE,HOUSE,399000,866.0,6,Hainaut,Montignies-sur-Sambre,Wallonie,6061,,,WALLONIE,,,,,,866,,,True,,GOOD,,3,,,,,,,,INSTALLED,
10128660,APARTMENT,APARTMENT,520000,133.0,3,Brussels,Bruxelles,Brussels,1000,,6,BRUSSELS,,,,,,133,,,True,,TO_BE_DONE_UP,1969,2,True,,GAS,,,,,SEMI_EQUIPPED,14
10128664,APARTMENT,APARTMENT,590000,135.0,2,Limburg,Hasselt,Flanders,3500,,,FLANDERS,,,,,,135,,,,,,2020,,,NON_FLOOD_ZONE,GAS,,,,,,
10128665,APARTMENT,APARTMENT,247000,86.0,2,Brussels,Jette,Brussels,1090,Avenue de l'Exposition,6,BRUSSELS,RESIDENTIAL,,800.0,100.0,100.0,86,,,True,,GOOD,,4,True,,GAS,True,,,,INSTALLED,8
10128666,HOUSE,HOUSE,410000,,,Antwerp,Hemiksem,Flanders,2620,Antwerpse Steenweg,,FLANDERS,,,0.0,0.0,0.0,,,True,,,AS_NEW,,2,,,GAS,True,,True,120,,
10128667,APARTMENT,APARTMENT,190000,66.0,1,West Flanders,Beernem,Flanders,8730,Smissestraat,,FLANDERS,URBAN,,0.0,0.0,0.0,66,,,,,AS_NEW,2017,3,,NON_FLOOD_ZONE,GAS,,,,,INSTALLED,
10128670,HOUSE,HOUSE,215000,135.0,3,Hainaut,Baudour,Wallonie,7331,,,WALLONIE,,,,,,135,,True,True,,GOOD,,4,,,,True,,,,INSTALLED,11
10128671,HOUSE,HOUSE,374000,,3,Flemish Brabant,Holsbeek,Flanders,3220,Dutselstraat,,FLANDERS,COUNTRY,,500.0,1000.0,250.0,,,True,True,,TO_BE_DONE_UP,1963,4,,,FUELOIL,,,True,,,
10128672,APARTMENT,APARTMENT,520000,133.0,3,Brussels,Etterbeek,Brussels,1040,,6,BRUSSELS,,,,,,133,,,True,,TO_BE_DONE_UP,1969,2,True,,GAS,,,,,SEMI_EQUIPPED,14
10128673,APARTMENT,APARTMENT,475000,110.0,2,Limburg,Hasselt,Flanders,3500,,2,FLANDERS,,,,,,110,,,,,,2020,,,NON_FLOOD_ZONE,GAS,,,,,,
10128674,HOUSE,HOUSE,449000,275.0,3,Antwerp,Merksem,Flanders,2170,adres op te vragen via het kantoor,,FLANDERS,URBAN,,0.0,0.0,0.0,275,,,,,GOOD,1974,2,,NON_FLOOD_ZONE,FUELOIL,,,,,INSTALLED,
10128676,APARTMENT,APARTMENT,135000,62.0,2,Antwerp,Merksem,Flanders,2170,Ridder van Parijsstraat,2,FLANDERS,,,0.0,0.0,0.0,62,,,,,TO_BE_DONE_UP,1937,2,,NON_FLOOD_ZONE,GAS,,,,,,4
10128682,HOUSE,HOUSE,424000,180.0,4,East Flanders,Gent,Flanders,9050,Sint-Simonstraat,,FLANDERS,,,0.0,0.0,0.0,180,,True,True,True,,,2,,,,,,True,55,INSTALLED,
10128683,APARTMENT,APARTMENT,225000,,2,Luxembourg,Athus,Wallonie,6791,Rue de Rodange,,WALLONIE,RESIDENTIAL,,0.0,0.0,0.0,,,,,,GOOD,,,,,FUELOIL,,,,,,
10128688,APARTMENT,APARTMENT,785000,150.0,2,East Flanders,Temse,Flanders,9140,Philippe Saveryslaan,8,FLANDERS,RESIDENTIAL,,0.0,0.0,0.0,150,,,,,AS_NEW,2014,,True,NON_FLOOD_ZONE,GAS,True,,,,HYPER_EQUIPPED,
10128691,HOUSE,VILLA,530000,196.0,4,East Flanders,Aalter,Flanders,9880,Brielstraat,,FLANDERS,,,0.0,0.0,0.0,196,,,,True,AS_NEW,1998,,,,GAS,True,,True,,HYPER_EQUIPPED,15
10128692,APARTMENT,APARTMENT,129000,,1,Luxembourg,Athus,Wallonie,6791,Rue de Rodange,,WALLONIE,RESIDENTIAL,,0.0,0.0,0.0,,,,,,GOOD,,,,,FUELOIL,,,,,,
10128695,APARTMENT,APARTMENT,109000,,1,Luxembourg,Athus,Wallonie,6791,Rue de Rodange,,WALLONIE,RESIDENTIAL,,0.0,0.0,0.0,,,,,,,,,,,FUELOIL,,,,,INSTALLED,
10128696,HOUSE,HOUSE,249000,129.0,2,East Flanders,Zulte,Flanders,9870,Stenemolenstraat,,FLANDERS,,,0.0,0.0,0.0,129,,,,True,TO_RENOVATE,,4,,NON_FLOOD_ZONE,FUELOIL,True,,,,,
10128697,HOUSE,VILLA,550000,413.0,3,Flemish Brabant,Hoegaarden,Flanders,3320,Kloosterstraat,,FLANDERS,,,0.0,0.0,0.0,413,,,True,,TO_RENOVATE,1962,4,,POSSIBLE_FLOOD_ZONE,GAS,,,True,2241,,12
10128699,HOUSE,HOUSE,240000,,4,Hainaut,Elouges,Wallonie,7370,rue de la Haut,,WALLONIE,RESIDENTIAL,,0.0,0.0,0.0,,,,,,,,3,,,,,,,,,
10128703,HOUSE,HOUSE,450000,338.0,3,West Flanders,Oudenburg,Flanders,8460,Stationsstraat,,FLANDERS,,,0.0,0.0,0.0,338,,True,True,,AS_NEW,,,,NON_FLOOD_ZONE,GAS,True,,True,,HYPER_EQUIPPED,29
10128708,HOUSE,HOUSE,349000,,,Flemish Brabant,Liedekerke,Flanders,1770,Stationsstraat,,FLANDERS,,,0.0,0.0,0.0,,,,,,TO_BE_DONE_UP,1970,,,NON_FLOOD_ZONE,,,,,,,
10128715,HOUSE,MANOR_HOUSE,1100000,400.0,5,Flemish Brabant,Pellenberg,Flanders,3212,Kleine Ganzendries,,FLANDERS,,,0.0,0.0,0.0,400,6,,True,,GOOD,1988,4,,NON_FLOOD_ZONE,GAS,True,,True,,INSTALLED,26
10128718,APARTMENT,APARTMENT,575000,165.0,3,Antwerp,Brasschaat,Flanders,2930,Bredabaan,4,FLANDERS,,,0.0,0.0,0.0,165,,,True,,GOOD,1995,3,True,NON_FLOOD_ZONE,,True,,True,,INSTALLED,
10128719,HOUSE,HOUSE,394000,,4,Flemish Brabant,Holsbeek,Flanders,3220,Rijksweg,,FLANDERS,RESIDENTIAL,,0.0,1000.0,0.0,,,,True,,GOOD,1989,4,,NON_FLOOD_ZONE,FUELOIL,True,,True,,INSTALLED,
10128720,APARTMENT,DUPLEX,595000,164.0,3,Limburg,Lommel,Flanders,3920,Stationsstraat,1,FLANDERS,,,0.0,0.0,0.0,164,,,,,,1938,4,,NON_FLOOD_ZONE,,,,,,INSTALLED,
10128726,HOUSE,VILLA,455000,,4,West Flanders,Wervik,Flanders,8940,Geluwsesteenweg,,FLANDERS,RESIDENTIAL,,0.0,0.0,0.0,,8,True,,True,AS_NEW,1964,4,,,GAS,True,,True,400,,
10128728,HOUSE,HOUSE,335000,155.0,3,Antwerp,Arendonk,Flanders,2370,Horststraat,,FLANDERS,,,0.0,0.0,0.0,155,,True,True,,,1956,3,,,GAS,True,,,,INSTALLED,
10128739,HOUSE,VILLA,430000,145.0,3,Hainaut,Casteau (Soignies),Wallonie,7061,Chemin du Prince 18,,WALLONIE,RESIDENTIAL,,480.0,0.0,0.0,145,,,,,,1996,4,,,FUELOIL,,,True,1500,INSTALLED,16
10128740,HOUSE,HOUSE,225000,170.0,3,Luxembourg,Aubange,Wallonie,6790,,,WALLONIE,,,,,,170,,True,True,True,TO_RENOVATE,,4,,,FUELOIL,True,,True,,NOT_INSTALLED,
10128743,HOUSE,HOUSE,180000,,2,Walloon Brabant,Villers-la-Ville,Wallonie,1495,rue lalou,,WALLONIE,RESIDENTIAL,,0.0,0.0,0.0,,,,True,,,,3,,,PELLET,,,,,,19
10128744,HOUSE,HOUSE,230000,200.0,3,Hainaut,Lessen,Wallonie,7860,rue de la fabrique,,WALLONIE,RESIDENTIAL,,0.0,0.0,0.0,200,,True,True,True,GOOD,,2,,,PELLET,True,,,,INSTALLED,25
10128745,HOUSE,CHALET,159000,75.0,2,Limburg,Tessenderlo,Flanders,3980,Konijnenpand,,FLANDERS,COUNTRY,,2200.0,3000.0,0.0,75,,True,,True,GOOD,2008,4,,NON_FLOOD_ZONE,PELLET,,,True,972,,7
10128752,APARTMENT,APARTMENT,330000,,4,East Flanders,Schellebelle,Flanders,9260,wettersestraat,,FLANDERS,,,0.0,0.0,0.0,,,,,,,,2,,NON_FLOOD_ZONE,,True,,,,,
10128754,APARTMENT,APARTMENT,185000,74.0,1,West Flanders,Ardooie,Flanders,8850,Eekhoutstraat,,FLANDERS,,,0.0,0.0,0.0,74,,,,,GOOD,2020,2,True,NON_FLOOD_ZONE,,True,,True,21,INSTALLED,
10128756,APARTMENT,APARTMENT,200000,,2,Brussels,Woluwe-Saint-Lambert,Brussels,1200,Rue Konkel,1,BRUSSELS,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,INSTALLED,
10128757,HOUSE,HOUSE,150000,,3,Limburg,Genk,Flanders,3600,Leon Dereuxstraat,,FLANDERS,,,0.0,0.0,0.0,,,,,,TO_BE_DONE_UP,,3,,NON_FLOOD_ZONE,FUELOIL,True,,,,,
10128758,HOUSE,HOUSE,219000,98.0,2,West Flanders,Oostkamp,Flanders,8020,Voldersstraat,,FLANDERS,,,0.0,0.0,0.0,98,,,,,GOOD,1933,3,,NON_FLOOD_ZONE,GAS,True,,True,,INSTALLED,7
10128759,APARTMENT,PENTHOUSE,809000,160.0,3,West Flanders,St-Denijs-Westrem,Flanders,8200,Abdijbekestraat,3,FLANDERS,RESIDENTIAL,,500.0,300.0,175.0,160,,,,,,,,True,,,True,,,,,
10128760,HOUSE,HOUSE,310000,212.0,3,Limburg,Beringen,Flanders,3582,Kraaienstraat,,FLANDERS,COUNTRY,,0.0,0.0,0.0,212,,,True,,TO_BE_DONE_UP,1963,,,NON_FLOOD_ZONE,,True,,True,,,12
