,id,type,average_price,province
18947,10122143,house,998000,VlaamsBrabant
18948,10005390,house,1090000,VlaamsBrabant
18949,10005389,house,1090000,VlaamsBrabant
18950,9964185,house,1100000,VlaamsBrabant
18951,10041439,house,1150000,VlaamsBrabant
18952,10112811,house,1195000,VlaamsBrabant
18953,9744700,house,1220000,VlaamsBrabant
18954,10134121,house,1190000,VlaamsBrabant
18955,9791026,house,1195000,VlaamsBrabant
18956,10110487,house,1198000,VlaamsBrabant
18957,9930044,house,1250000,VlaamsBrabant
18958,9906270,house,1230000,VlaamsBrabant
18959,10030637,house,1250000,VlaamsBrabant
18960,9334540,house,1295000,VlaamsBrabant
18961,9334539,house,1295000,VlaamsBrabant
18962,10128193,house,1295000,VlaamsBrabant
18963,10092903,house,1325000,VlaamsBrabant
18964,10132148,house,1390000,VlaamsBrabant
18965,10063769,house,1395000,VlaamsBrabant
18967,9919108,house,1610000,Brussel
18968,10104565,house,1550000,Brussel
18969,10083585,house,1650000,Brussel
18970,9579497,house,1480000,Brussel
18971,9922083,house,1495000,Brussel
18972,10063479,house,1395000,Brussel
18973,9624685,house,1850000,Brussel
18974,10084954,house,1870000,Brussel
18975,9553396,house,1975000,Brussel
18976,10082257,house,1985000,Brussel
18977,9863202,house,1950000,Brussel
18978,9557439,house,1950000,Brussel
18979,10125895,house,2295000,Brussel
18980,10084957,house,1985000,Brussel
18981,10059817,house,2975000,Brussel
18982,10084956,house,2975000,Brussel
18983,10058755,house,3490000,Brussel
18984,9520493,house,3200000,Brussel
18985,10000102,house,2300000,Brussel
18986,10118029,house,2498000,Brussel
18987,9960460,house,3995000,Brussel
18988,9359656,house,4950000,Brussel
18989,9163275,house,4950000,Brussel
18990,9721975,house,4300000,Brussel
18991,10018502,house,4395000,Brussel
18992,10011734,house,4395000,Brussel
18993,10163789,house,139000,Brussel
18994,10164630,house,610000,Brussel
18995,10163788,house,505000,Brussel
18996,10164105,house,450000,Brussel
18998,10164315,house,870000,Brussel
18999,10164311,house,870000,Brussel
19000,10163916,house,798000,Brussel
19001,10164313,house,870000,Brussel
19002,10164303,house,675000,Brussel
19003,9867575,apartment,204000,Brussel
19004,9891213,apartment,208000,Brussel
19005,9891212,apartment,213000,Brussel
19006,9867579,apartment,237000,Brussel
19007,10128044,apartment,249500,Brussel
19008,9867578,apartment,259000,Brussel
19009,10098960,apartment,265000,Brussel
19010,10125851,apartment,265000,Brussel
19011,10112765,apartment,289000,Brussel
19012,9875320,apartment,275000,Brussel
19013,9443243,apartment,325000,Brussel
19014,9729393,apartment,362100,Brussel
19015,10107225,apartment,355000,Brussel
19016,10146789,apartment,335000,Brussel
19017,10118083,apartment,374500,Brussel
19018,10055397,apartment,415000,Brussel
19019,10077637,apartment,418000,Brussel
19020,10097894,apartment,467500,Brussel
19021,10123818,apartment,495000,Brussel
19022,10055398,apartment,499000,Brussel
19023,9201553,apartment,489000,Brussel
19024,9603512,apartment,545000,Brussel
19025,9946884,apartment,645000,Brussel
19026,9708218,apartment,595000,Brussel
19027,10090345,apartment,600000,Brussel
19029,10099365,apartment,785000,Oost-Vlaanderen
19030,10090241,apartment,785000,Oost-Vlaanderen
19031,10072016,apartment,890000,Oost-Vlaanderen
19032,10044358,apartment,665000,Oost-Vlaanderen
19033,10090347,apartment,700000,Oost-Vlaanderen
19034,10041840,apartment,695000,Oost-Vlaanderen
19035,10080285,apartment,1150000,Oost-Vlaanderen
19036,10085792,apartment,936000,Oost-Vlaanderen
19037,8902829,apartment,1420000,Oost-Vlaanderen
19038,9765081,apartment,1495000,Oost-Vlaanderen
19039,9090749,apartment,1295000,Oost-Vlaanderen
19040,9782359,apartment,6950000,Oost-Vlaanderen
19041,9981901,apartment,1725000,Oost-Vlaanderen
19042,10138263,house,289000,Oost-Vlaanderen
19043,10140250,house,470000,Oost-Vlaanderen
19044,10139367,house,210000,Oost-Vlaanderen
19045,10138560,house,510000,Oost-Vlaanderen
19046,10140288,house,549000,Oost-Vlaanderen
19047,10138771,house,695000,Oost-Vlaanderen
19048,10138341,house,728000,Oost-Vlaanderen
19049,10164549,apartment,239000,Oost-Vlaanderen
19050,10138916,house,1195000,Oost-Vlaanderen
19051,10138900,house,1195000,Oost-Vlaanderen
19052,10138888,house,1195000,Oost-Vlaanderen
19053,10152363,apartment,415000,Oost-Vlaanderen
19054,10143462,house,180000,Oost-Vlaanderen
19055,10163885,apartment,715000,Oost-Vlaanderen
19056,10143009,house,268000,Oost-Vlaanderen
19057,10143956,house,239000,Oost-Vlaanderen
19058,10031182,house,179000,Oost-Vlaanderen
19060,10144319,house,349500,Antwerpen
19061,10144753,house,379000,Antwerpen
19062,10012637,house,452000,Antwerpen
19063,10144522,house,270000,Antwerpen
19064,10144583,house,375000,Antwerpen
19065,10144118,house,650000,Antwerpen
19066,10143330,house,463000,Antwerpen
19067,10142975,house,745000,Antwerpen
19068,10144436,house,535000,Antwerpen
19069,10144155,house,669000,Antwerpen
19070,10143175,house,4950000,Antwerpen
19071,10143294,house,425000,Antwerpen
19072,10151053,apartment,125000,Antwerpen
19073,10142885,house,745000,Antwerpen
19074,10151240,apartment,139000,Antwerpen
19075,10151292,apartment,185000,Antwerpen
19076,10148807,apartment,215000,Antwerpen
19077,10150428,apartment,260000,Antwerpen
19078,10150491,apartment,369000,Antwerpen
19079,10134202,house,335000,Antwerpen
19080,9872566,house,342000,Antwerpen
19081,10150492,apartment,699000,Antwerpen
19082,9951873,house,342000,Antwerpen
19083,9872567,house,345000,Antwerpen
19084,10121566,house,399500,Antwerpen
19085,10133154,house,435000,Antwerpen
19086,9872569,house,364000,Antwerpen
19087,10121585,house,381000,Antwerpen
19088,9907470,house,455000,Antwerpen
19089,9907469,house,445000,Antwerpen
19091,10146339,house,600000,West-Vlaanderen
19092,9737226,house,673000,West-Vlaanderen
19093,10072854,house,560000,West-Vlaanderen
19094,10136213,apartment,199000,West-Vlaanderen
19095,10137654,apartment,259000,West-Vlaanderen
19096,10137471,apartment,215000,West-Vlaanderen
19097,10136074,apartment,475000,West-Vlaanderen
19098,10148711,house,199900,West-Vlaanderen
19099,10137091,apartment,339500,West-Vlaanderen
19100,10136477,apartment,369000,West-Vlaanderen
19101,10148796,house,239000,West-Vlaanderen
19102,10149111,house,299000,West-Vlaanderen
19103,10148808,house,345000,West-Vlaanderen
19104,10151105,house,550000,West-Vlaanderen
19105,10150739,house,425000,West-Vlaanderen
19106,10155498,apartment,225000,West-Vlaanderen
19107,10149071,house,1060000,West-Vlaanderen
19108,10156242,apartment,289000,West-Vlaanderen
19109,10156244,apartment,299000,West-Vlaanderen
19110,10156382,apartment,649000,West-Vlaanderen
19111,10157085,apartment,369000,West-Vlaanderen
19112,10155375,apartment,1450000,West-Vlaanderen
19113,10156363,apartment,649000,West-Vlaanderen
19114,10156027,house,98500,West-Vlaanderen
19115,10154558,house,187000,West-Vlaanderen
19116,9722375,house,309000,West-Vlaanderen
19117,10156638,house,335000,West-Vlaanderen
19118,10156819,house,375000,West-Vlaanderen
19119,10155960,house,340000,West-Vlaanderen
19120,10154463,house,649000,West-Vlaanderen
19122,10155870,house,795000,Oost-Vlaanderen
19123,10099395,apartment,289000,Oost-Vlaanderen
19124,10141501,apartment,450000,Oost-Vlaanderen
19125,10154471,house,695000,Oost-Vlaanderen
19126,10142237,apartment,95000,Oost-Vlaanderen
19127,10140452,apartment,245000,Oost-Vlaanderen
19128,10161033,house,182000,Oost-Vlaanderen
19129,10159931,house,229000,Oost-Vlaanderen
19130,10159949,house,390000,Oost-Vlaanderen
19131,10160734,house,425000,Oost-Vlaanderen
19132,10160261,apartment,195000,Oost-Vlaanderen
19133,10159921,apartment,189000,Oost-Vlaanderen
19134,10160902,apartment,197000,Oost-Vlaanderen
19135,10160820,apartment,595000,Oost-Vlaanderen
19136,10159954,apartment,215000,Oost-Vlaanderen
19137,10159955,apartment,245000,Oost-Vlaanderen
19138,10163394,house,195000,Oost-Vlaanderen
19139,10162175,house,159000,Oost-Vlaanderen
19140,10162481,house,395000,Oost-Vlaanderen
19141,10163655,house,220000,Oost-Vlaanderen
19142,10163353,house,390000,Oost-Vlaanderen
19143,10162034,house,510000,Oost-Vlaanderen
19144,10162934,house,275000,Oost-Vlaanderen
19145,10163452,house,645000,Oost-Vlaanderen
19146,10145146,apartment,209500,Oost-Vlaanderen
19147,10145551,apartment,225000,Oost-Vlaanderen
19148,10145170,apartment,250000,Oost-Vlaanderen
19149,10145101,apartment,229000,Oost-Vlaanderen
19150,10144927,apartment,250000,Oost-Vlaanderen
19151,10145040,apartment,329000,Oost-Vlaanderen
19153,10146013,apartment,395000,Brussel
19154,10146014,apartment,650000,Brussel
19155,10135850,house,285000,Brussel
19156,10137873,house,298000,Brussel
19157,10135735,house,345000,Brussel
19158,10137872,house,298000,Brussel
19159,10136332,house,495000,Brussel
19160,10135740,house,675000,Brussel
19161,10137659,house,695000,Brussel
19162,10136769,house,1399000,Brussel
19163,10163032,apartment,105000,Brussel
19164,10136782,house,1399000,Brussel
19165,10163322,apartment,330000,Brussel
19166,10149500,apartment,363800,Brussel
19167,10162356,apartment,260000,Brussel
19168,10162293,apartment,370000,Brussel
19169,10150400,apartment,369000,Brussel
19170,10149805,apartment,445000,Brussel
19171,10141255,house,269000,Brussel
19172,10149800,apartment,465000,Brussel
19173,10149797,apartment,550000,Brussel
19174,10142459,house,349000,Brussel
19175,10140331,house,299000,Brussel
19176,10140700,house,350000,Brussel
19177,10141102,house,419000,Brussel
19178,10140640,house,695000,Brussel
19179,10140547,house,825000,Brussel
19180,10142062,house,439000,Brussel
19181,10140919,house,420000,Brussel
19182,10140705,house,769000,Brussel
19184,10147052,apartment,175000,West-Vlaanderen
19185,10145047,house,189000,West-Vlaanderen
19186,10145545,house,280000,West-Vlaanderen
19187,10147738,apartment,99000,West-Vlaanderen
19188,10144887,house,329000,West-Vlaanderen
19189,9886921,house,895000,West-Vlaanderen
19190,10144875,house,369000,West-Vlaanderen
19191,10145611,house,439000,West-Vlaanderen
19192,10146283,house,1195000,West-Vlaanderen
19193,10145919,house,349000,West-Vlaanderen
19194,10090717,house,349500,West-Vlaanderen
19195,10133080,apartment,79000,West-Vlaanderen
19196,10076780,apartment,110000,West-Vlaanderen
19197,10121740,apartment,119000,West-Vlaanderen
19198,9997491,apartment,99000,West-Vlaanderen
19199,10126568,apartment,125000,West-Vlaanderen
19200,9898849,apartment,120000,West-Vlaanderen
19201,10111576,apartment,125000,West-Vlaanderen
19202,10020772,apartment,126000,West-Vlaanderen
19203,10078415,apartment,130000,West-Vlaanderen
19204,10075986,apartment,127500,West-Vlaanderen
19205,10075987,apartment,127500,West-Vlaanderen
19206,9941114,apartment,135000,West-Vlaanderen
19207,10010899,apartment,129500,West-Vlaanderen
19208,10020773,apartment,132000,West-Vlaanderen
19209,10120967,apartment,139000,West-Vlaanderen
19210,9985000,apartment,135000,West-Vlaanderen
19211,9682549,apartment,139000,West-Vlaanderen
19212,10120709,apartment,139000,West-Vlaanderen
19213,9870502,apartment,140000,West-Vlaanderen
19215,9794050,apartment,148000,Brussel
19216,9996815,apartment,147500,Brussel
19217,10062648,apartment,147500,Brussel
19218,10121742,apartment,149000,Brussel
19219,10043388,apartment,147000,Brussel
19220,10095162,apartment,147500,Brussel
19221,10122588,apartment,155000,Brussel
19222,10006605,apartment,149000,Brussel
19223,10029235,apartment,149000,Brussel
19224,10006606,apartment,149000,Brussel
19225,10118241,apartment,149000,Brussel
19226,9831326,apartment,150000,Brussel
19227,9907466,apartment,159000,Brussel
19228,9976777,apartment,165000,Brussel
19229,10057664,apartment,160000,Brussel
19230,10111552,apartment,159000,Brussel
19231,8735530,apartment,165000,Brussel
19232,9688015,apartment,159000,Brussel
19233,10059176,apartment,169000,Brussel
19234,9935785,apartment,169500,Brussel
19235,9651155,apartment,165000,Brussel
19236,10130819,apartment,170000,Brussel
19237,10126010,apartment,169000,Brussel
19238,10035169,apartment,169000,Brussel
19239,10015395,apartment,170000,Brussel
19240,10109083,apartment,170000,Brussel
19241,10120316,apartment,179000,Brussel
19242,9703810,apartment,175000,Brussel
19243,10043724,apartment,175000,Brussel
19244,9945373,apartment,172500,Brussel
19246,9982607,apartment,179000,West-Vlaanderen
19247,9929001,apartment,179000,West-Vlaanderen
19248,9930458,apartment,179000,West-Vlaanderen
19249,10091863,apartment,179000,West-Vlaanderen
19250,9940517,apartment,179000,West-Vlaanderen
19251,10007689,apartment,179900,West-Vlaanderen
19252,10054444,apartment,179000,West-Vlaanderen
19253,10065697,apartment,180000,West-Vlaanderen
19254,9613966,apartment,180000,West-Vlaanderen
19255,10093775,apartment,180000,West-Vlaanderen
19256,10054323,apartment,184000,West-Vlaanderen
19257,9613967,apartment,185000,West-Vlaanderen
19258,10020584,apartment,185000,West-Vlaanderen
19259,9613965,apartment,185000,West-Vlaanderen
19260,10040409,apartment,189000,West-Vlaanderen
19261,10110871,apartment,189000,West-Vlaanderen
19262,9788474,apartment,189000,West-Vlaanderen
19263,9902591,apartment,192000,West-Vlaanderen
19264,10124637,apartment,198000,West-Vlaanderen
19265,10125375,apartment,195000,West-Vlaanderen
19266,10059016,apartment,199000,West-Vlaanderen
19267,10112428,apartment,199000,West-Vlaanderen
19268,10037240,apartment,199000,West-Vlaanderen
19269,10133441,apartment,199000,West-Vlaanderen
19270,10055182,apartment,199000,West-Vlaanderen
19271,10083956,apartment,199000,West-Vlaanderen
19272,10091960,apartment,199500,West-Vlaanderen
19273,10078872,apartment,199000,West-Vlaanderen
19274,10045948,apartment,205000,West-Vlaanderen
19275,9874328,apartment,199500,West-Vlaanderen
19277,10061760,apartment,210000,Brussel
19278,10067574,apartment,209000,Brussel
19279,10092434,apartment,205000,Brussel
19280,10121690,apartment,210000,Brussel
19281,10028196,apartment,210000,Brussel
19282,10128803,apartment,209000,Brussel
19283,10105944,apartment,215000,Brussel
19284,10057460,apartment,215000,Brussel
19285,9622976,apartment,215000,Brussel
19286,9918729,apartment,215000,Brussel
19287,10108811,apartment,215000,Brussel
19288,10017288,apartment,215000,Brussel
19289,9752515,apartment,219000,Brussel
19290,10048880,apartment,220000,Brussel
19291,8271422,apartment,218000,Brussel
19292,9781949,apartment,220000,Brussel
19293,10089786,apartment,220000,Brussel
19294,10014582,apartment,220000,Brussel
19295,9768564,apartment,224500,Brussel
19296,9819440,apartment,220000,Brussel
19297,9643898,apartment,225000,Brussel
19298,9871151,apartment,225000,Brussel
19299,9817090,apartment,225000,Brussel
19300,9876811,apartment,225000,Brussel
19301,10038363,apartment,225000,Brussel
19302,10039396,apartment,229500,Brussel
19303,10009463,apartment,230000,Brussel
19304,10110165,apartment,229000,Brussel
19305,10083520,apartment,225000,Brussel
19306,10120360,apartment,229000,Brussel
19308,9850616,apartment,235000,Antwerpen
19309,10001855,apartment,240000,Antwerpen
19310,10115743,apartment,245000,Antwerpen
19311,9500203,apartment,240000,Antwerpen
19312,10053981,apartment,249000,Antwerpen
19313,9971031,apartment,235000,Antwerpen
19314,10135159,apartment,250000,Antwerpen
19315,10122209,apartment,249000,Antwerpen
19316,10030064,apartment,249000,Antwerpen
19317,10054614,apartment,249000,Antwerpen
19318,10101406,apartment,239000,Antwerpen
19319,9997212,apartment,250000,Antwerpen
19320,10078928,apartment,254000,Antwerpen
19321,10134923,apartment,250000,Antwerpen
19322,10100848,apartment,250000,Antwerpen
19323,9677978,apartment,250000,Antwerpen
19324,10034511,apartment,259000,Antwerpen
19325,9864621,apartment,259000,Antwerpen
19326,9996231,apartment,259000,Antwerpen
19327,10085322,apartment,260000,Antwerpen
19328,10131987,apartment,260000,Antwerpen
19329,10085939,apartment,259000,Antwerpen
19330,10094587,apartment,262500,Antwerpen
19331,10041452,apartment,260000,Antwerpen
19332,10068388,apartment,265000,Antwerpen
19333,9924772,apartment,265000,Antwerpen
19334,10049006,apartment,268000,Antwerpen
19335,9979003,apartment,275000,Antwerpen
19336,9801385,apartment,269000,Antwerpen
19337,10130191,apartment,275000,Antwerpen
19339,9821030,apartment,275000,Oost-Vlaanderen
19340,10106159,apartment,277000,Oost-Vlaanderen
19341,10063603,apartment,278000,Oost-Vlaanderen
19342,9776698,apartment,275000,Oost-Vlaanderen
19343,10135120,apartment,275000,Oost-Vlaanderen
19344,9441605,apartment,279000,Oost-Vlaanderen
19345,10112519,apartment,285000,Oost-Vlaanderen
19346,10043680,apartment,279000,Oost-Vlaanderen
19347,10091623,apartment,285000,Oost-Vlaanderen
19348,9602480,apartment,279000,Oost-Vlaanderen
19349,10109943,apartment,280000,Oost-Vlaanderen
19350,10094586,apartment,284500,Oost-Vlaanderen
19351,10116344,apartment,285000,Oost-Vlaanderen
19352,10064811,apartment,285000,Oost-Vlaanderen
19353,10117963,apartment,295000,Oost-Vlaanderen
19354,9729177,apartment,289000,Oost-Vlaanderen
19355,10097346,apartment,290000,Oost-Vlaanderen
19356,10104037,apartment,298000,Oost-Vlaanderen
19357,10046952,apartment,295000,Oost-Vlaanderen
19358,10041385,apartment,290000,Oost-Vlaanderen
19359,10065917,apartment,299000,Oost-Vlaanderen
19360,10115380,apartment,299000,Oost-Vlaanderen
19361,10081040,apartment,299000,Oost-Vlaanderen
19362,9999115,apartment,299000,Oost-Vlaanderen
19363,9869840,apartment,300000,Oost-Vlaanderen
